sequence_idx,frame_idx,true,predicted,dataset,source
810,11,Amin,Cmaj,AAM,midi
810,12,Amin,Cmaj,AAM,midi
810,13,Amin,Cmaj,AAM,midi
810,14,Amin,Cmaj,AAM,midi
810,15,Amin,Amin,AAM,midi
810,16,Amin,Amin,AAM,midi
810,17,Amin,Amin,AAM,midi
810,18,Amin,Amin,AAM,midi
810,19,Amin,Cmaj,AAM,midi
810,20,Amin,Cmaj,AAM,midi
810,21,Amin,G#maj,AAM,midi
811,0,A#min,A#min,AAM,midi
811,1,A#min,C#maj,AAM,midi
811,2,A#min,C#maj,AAM,midi
811,3,A#min,A#min,AAM,midi
811,4,A#min,A#min,AAM,midi
811,5,A#min,Dmin,AAM,midi
811,6,A#min,Fmaj,AAM,midi
811,7,A#min,A#maj,AAM,midi
811,8,A#min,A#maj,AAM,midi
811,9,A#min,A#maj,AAM,midi
811,10,A#min,A#maj,AAM,midi
811,11,A#min,A#maj,AAM,midi
811,12,A#min,A#min,AAM,midi
811,13,A#min,F#maj,AAM,midi
811,14,A#min,F#maj,AAM,midi
811,15,A#min,F#maj,AAM,midi
811,16,A#min,F#maj,AAM,midi
811,17,A#min,F#maj,AAM,midi
811,18,A#min,F#maj,AAM,midi
811,19,A#min,F#maj,AAM,midi
811,20,C#maj,G#min,AAM,midi
811,21,C#maj,C#maj,AAM,midi
812,0,Dmaj,Dmaj,AAM,midi
812,1,Dmaj,Dmaj,AAM,midi
812,2,Dmaj,Dmaj,AAM,midi
812,3,Dmaj,Dmaj,AAM,midi
812,4,Dmaj,Dmaj,AAM,midi
812,5,Dmaj,Dmaj,AAM,midi
812,6,Dmaj,Dmaj,AAM,midi
812,7,Dmaj,Dmaj,AAM,midi
812,8,Dmaj,Dmaj,AAM,midi
812,9,Dmaj,Dmaj,AAM,midi
812,10,Dmaj,Dmaj,AAM,midi
812,11,Dmaj,Dmaj,AAM,midi
812,12,Dmaj,Dmaj,AAM,midi
812,13,Dmaj,Dmaj,AAM,midi
812,14,Dmaj,Dmaj,AAM,midi
812,15,Dmaj,Dmaj,AAM,midi
812,16,Dmaj,Dmaj,AAM,midi
812,17,Dmaj,Dmaj,AAM,midi
812,18,Dmaj,Dmaj,AAM,midi
812,19,Dmaj,Dmaj,AAM,midi
812,20,Dmaj,Dmaj,AAM,midi
812,21,Dmaj,Dmaj,AAM,midi
813,0,Cmin,Cmin,AAM,midi
813,1,Cmin,Cmin,AAM,midi
813,2,Cmin,Cmin,AAM,midi
813,3,Cmin,Cmin,AAM,midi
813,4,Cmin,Cmin,AAM,midi
813,5,Cmin,Cmin,AAM,midi
813,6,Cmin,Cmin,AAM,midi
813,7,Cmin,Cmin,AAM,midi
813,8,Cmin,Cmin,AAM,midi
813,9,Cmin,Cmin,AAM,midi
813,10,Cmin,Cmin,AAM,midi
813,11,Cmin,Cmin,AAM,midi
813,12,Cmin,Cmin,AAM,midi
813,13,Cmin,Cmin,AAM,midi
813,14,Cmin,Cmin,AAM,midi
813,15,Cmin,Cmin,AAM,midi
813,16,Cmin,Cmin,AAM,midi
813,17,Cmin,Cmin,AAM,midi
813,18,Cmin,Cmin,AAM,midi
813,19,Cmin,Cmin,AAM,midi
813,20,Cmin,Cmin,AAM,midi
813,21,Cmin,Cmin,AAM,midi
814,0,A#min,A#min,AAM,midi
814,1,A#min,A#min,AAM,midi
814,2,A#min,A#min,AAM,midi
814,3,A#min,A#min,AAM,midi
814,4,A#min,A#min,AAM,midi
814,5,A#min,A#min,AAM,midi
814,6,A#min,A#min,AAM,midi
814,7,A#min,A#min,AAM,midi
814,8,A#min,A#min,AAM,midi
814,9,A#min,A#min,AAM,midi
814,10,A#min,A#min,AAM,midi
814,11,A#min,A#min,AAM,midi
814,12,A#min,A#min,AAM,midi
814,13,A#min,A#min,AAM,midi
814,14,A#min,A#min,AAM,midi
814,15,A#min,A#min,AAM,midi
814,16,A#min,A#min,AAM,midi
814,17,A#min,A#min,AAM,midi
814,18,A#min,A#min,AAM,midi
814,19,Cmin,Cmin,AAM,midi
814,20,Cmin,Cmin,AAM,midi
814,21,Cmin,Cmin,AAM,midi
815,0,Dmin,A#maj,AAM,midi
815,1,Dmin,Dmin,AAM,midi
815,2,Dmin,A#maj,AAM,midi
815,3,Dmin,Gmaj,AAM,midi
815,4,Dmin,Dmin,AAM,midi
815,5,Dmin,Dmin,AAM,midi
815,6,Dmin,Dmaj,AAM,midi
815,7,Dmin,Dmin,AAM,midi
815,8,Dmin,Dmaj,AAM,midi
815,9,Dmin,Dmaj,AAM,midi
815,10,Dmin,Fmaj,AAM,midi
815,11,Dmin,Fmaj,AAM,midi
815,12,Dmin,Fmaj,AAM,midi
815,13,Dmin,Fmaj,AAM,midi
815,14,Dmin,Fmaj,AAM,midi
815,15,Dmin,Fmaj,AAM,midi
815,16,Dmin,Fmaj,AAM,midi
815,17,Dmin,Fmin,AAM,midi
815,18,Dmin,Fmin,AAM,midi
815,19,Dmin,Fmaj,AAM,midi
815,20,Dmin,Fmin,AAM,midi
815,21,Dmin,Fmaj,AAM,midi
816,0,Fmaj,Fmaj,AAM,midi
816,1,Fmaj,Fmaj,AAM,midi
816,2,Fmaj,Fmaj,AAM,midi
816,3,Fmaj,Fmaj,AAM,midi
816,4,Fmaj,Dmin,AAM,midi
816,5,Fmaj,Fmaj,AAM,midi
816,6,Fmaj,Fmaj,AAM,midi
816,7,Fmaj,Fmaj,AAM,midi
816,8,Fmaj,Fmaj,AAM,midi
816,9,Fmaj,Fmaj,AAM,midi
816,10,Fmaj,Fmaj,AAM,midi
816,11,Fmaj,Fmaj,AAM,midi
816,12,Fmaj,Fmaj,AAM,midi
816,13,Fmaj,Fmaj,AAM,midi
816,14,Fmaj,Fmaj,AAM,midi
816,15,Fmaj,Fmaj,AAM,midi
816,16,Fmaj,Fmaj,AAM,midi
816,17,Fmaj,Fmaj,AAM,midi
816,18,Fmaj,Fmaj,AAM,midi
816,19,Fmaj,Dmin,AAM,midi
816,20,Fmaj,Fmaj,AAM,midi
816,21,Fmaj,Fmaj,AAM,midi
817,0,C#maj,C#maj,AAM,midi
817,1,C#maj,C#maj,AAM,midi
817,2,C#maj,C#maj,AAM,midi
817,3,C#maj,C#maj,AAM,midi
817,4,C#maj,C#maj,AAM,midi
817,5,C#maj,C#maj,AAM,midi
817,6,C#maj,C#maj,AAM,midi
817,7,C#maj,C#maj,AAM,midi
817,8,C#maj,C#maj,AAM,midi
817,9,C#maj,C#maj,AAM,midi
817,10,C#maj,C#maj,AAM,midi
817,11,D#min,D#min,AAM,midi
817,12,D#min,D#min,AAM,midi
817,13,D#min,D#min,AAM,midi
817,14,D#min,D#min,AAM,midi
817,15,D#min,D#min,AAM,midi
817,16,D#min,D#min,AAM,midi
817,17,D#min,D#min,AAM,midi
817,18,D#min,D#min,AAM,midi
817,19,D#min,D#min,AAM,midi
817,20,D#min,D#min,AAM,midi
817,21,D#min,D#min,AAM,midi
818,0,Bmin,Bmin,AAM,midi
818,1,Bmin,Bmin,AAM,midi
818,2,Bmin,Bmin,AAM,midi
818,3,Bmin,Bmin,AAM,midi
818,4,Bmin,Bmin,AAM,midi
818,5,Bmin,Bmin,AAM,midi
818,6,Bmin,Bmin,AAM,midi
818,7,Bmin,Bmin,AAM,midi
818,8,Bmin,Bmin,AAM,midi
818,9,Bmin,Bmin,AAM,midi
818,10,Bmin,Bmin,AAM,midi
818,11,Bmin,Bmin,AAM,midi
818,12,Bmin,Bmin,AAM,midi
818,13,Bmin,Bmin,AAM,midi
818,14,Bmin,Bmin,AAM,midi
818,15,Bmin,Bmin,AAM,midi
818,16,Bmin,Bmin,AAM,midi
818,17,Bmin,Bmin,AAM,midi
818,18,Bmin,Bmin,AAM,midi
818,19,Bmin,Bmin,AAM,midi
818,20,Bmin,Bmin,AAM,midi
818,21,Bmin,Bmin,AAM,midi
819,0,Cmin,Cmin,AAM,midi
819,1,A#maj,A#maj,AAM,midi
819,2,A#maj,A#maj,AAM,midi
819,3,A#maj,A#maj,AAM,midi
819,4,A#maj,A#maj,AAM,midi
819,5,A#maj,A#maj,AAM,midi
819,6,A#maj,A#maj,AAM,midi
819,7,A#maj,A#maj,AAM,midi
819,8,A#maj,A#maj,AAM,midi
819,9,A#maj,A#maj,AAM,midi
819,10,A#maj,A#maj,AAM,midi
819,11,A#maj,A#maj,AAM,midi
819,12,A#maj,A#maj,AAM,midi
819,13,A#maj,A#maj,AAM,midi
819,14,A#maj,A#maj,AAM,midi
819,15,A#maj,A#maj,AAM,midi
819,16,A#maj,A#maj,AAM,midi
819,17,A#maj,A#maj,AAM,midi
819,18,A#maj,A#maj,AAM,midi
819,19,A#maj,A#maj,AAM,midi
819,20,A#maj,A#maj,AAM,midi
819,21,A#maj,A#maj,AAM,midi
820,0,F#min,F#min,AAM,midi
820,1,F#min,F#min,AAM,midi
820,2,F#min,F#min,AAM,midi
820,3,F#min,F#min,AAM,midi
820,4,F#min,F#min,AAM,midi
820,5,F#min,F#min,AAM,midi
820,6,F#min,F#min,AAM,midi
820,7,F#min,F#min,AAM,midi
820,8,F#min,F#min,AAM,midi
820,9,F#min,F#min,AAM,midi
820,10,F#min,F#min,AAM,midi
820,11,F#min,F#min,AAM,midi
820,12,F#min,F#min,AAM,midi
820,13,F#min,F#min,AAM,midi
820,14,F#min,F#min,AAM,midi
820,15,C#min,C#min,AAM,midi
820,16,C#min,C#min,AAM,midi
820,17,C#min,C#min,AAM,midi
820,18,C#min,C#min,AAM,midi
820,19,C#min,C#min,AAM,midi
820,20,C#min,C#min,AAM,midi
820,21,C#min,C#min,AAM,midi
821,0,Dmaj,Bmin,AAM,midi
821,1,Dmaj,Bmin,AAM,midi
821,2,Dmaj,Bmin,AAM,midi
821,3,Dmaj,Bmin,AAM,midi
821,4,Dmaj,Bmin,AAM,midi
821,5,Dmaj,Bmin,AAM,midi
821,6,Dmaj,Bmin,AAM,midi
821,7,Dmaj,Bmin,AAM,midi
821,8,Dmaj,Bmin,AAM,midi
821,9,Dmaj,Bmin,AAM,midi
821,10,Dmaj,Dmaj,AAM,midi
821,11,Dmaj,Dmaj,AAM,midi
821,12,Dmaj,Dmaj,AAM,midi
821,13,Dmaj,Dmaj,AAM,midi
821,14,Dmaj,F#min,AAM,midi
821,15,Dmaj,Dmaj,AAM,midi
821,16,Dmaj,Dmaj,AAM,midi
821,17,Dmaj,Dmaj,AAM,midi
821,18,Dmaj,Dmaj,AAM,midi
821,19,Dmaj,Dmaj,AAM,midi
821,20,Dmaj,Dmaj,AAM,midi
821,21,Dmaj,Dmaj,AAM,midi
822,0,F#maj,A#min,AAM,midi
822,1,F#maj,F#maj,AAM,midi
822,2,F#maj,F#maj,AAM,midi
822,3,F#maj,F#maj,AAM,midi
822,4,F#maj,F#maj,AAM,midi
822,5,F#maj,F#maj,AAM,midi
822,6,F#maj,F#maj,AAM,midi
822,7,F#maj,F#maj,AAM,midi
822,8,F#maj,F#maj,AAM,midi
822,9,F#maj,F#maj,AAM,midi
822,10,F#maj,F#maj,AAM,midi
822,11,F#maj,F#maj,AAM,midi
822,12,F#maj,F#maj,AAM,midi
822,13,F#maj,F#maj,AAM,midi
822,14,F#maj,F#maj,AAM,midi
822,15,D#min,F#maj,AAM,midi
822,16,D#min,A#min,AAM,midi
822,17,D#min,A#min,AAM,midi
822,18,D#min,F#maj,AAM,midi
822,19,D#min,F#maj,AAM,midi
822,20,D#min,F#maj,AAM,midi
822,21,D#min,F#maj,AAM,midi
823,0,Cmin,Cmin,AAM,midi
823,1,Cmin,Cmin,AAM,midi
823,2,Cmin,Cmin,AAM,midi
823,3,Cmin,Cmin,AAM,midi
823,4,Cmin,Cmin,AAM,midi
823,5,Cmin,Cmin,AAM,midi
823,6,Cmin,Cmin,AAM,midi
823,7,Cmin,Cmin,AAM,midi
823,8,Cmin,Cmin,AAM,midi
823,9,Cmin,Cmin,AAM,midi
823,10,Cmin,Cmin,AAM,midi
823,11,Cmin,Cmin,AAM,midi
823,12,Cmin,Cmin,AAM,midi
823,13,Cmin,Cmin,AAM,midi
823,14,Cmin,Cmin,AAM,midi
823,15,Cmin,Cmin,AAM,midi
823,16,Cmin,Cmin,AAM,midi
823,17,Cmin,Cmin,AAM,midi
823,18,Cmin,Cmin,AAM,midi
823,19,Cmin,Cmin,AAM,midi
823,20,Cmin,Cmin,AAM,midi
823,21,Cmin,Cmin,AAM,midi
824,0,Emaj,Emaj,AAM,midi
824,1,Emaj,Emaj,AAM,midi
824,2,Emaj,Emaj,AAM,midi
824,3,Emaj,Emaj,AAM,midi
824,4,Emaj,Emaj,AAM,midi
824,5,Emaj,Emaj,AAM,midi
824,6,Emaj,Emaj,AAM,midi
824,7,Emaj,Emaj,AAM,midi
824,8,Emaj,Emaj,AAM,midi
824,9,Emaj,Emaj,AAM,midi
824,10,Emaj,Emaj,AAM,midi
824,11,Emaj,Emaj,AAM,midi
824,12,Emaj,Emaj,AAM,midi
824,13,Emaj,Emaj,AAM,midi
824,14,Emaj,Emaj,AAM,midi
824,15,Emaj,Emaj,AAM,midi
824,16,Emaj,Emaj,AAM,midi
824,17,Emaj,Emaj,AAM,midi
824,18,Emaj,Emaj,AAM,midi
824,19,Emaj,Emaj,AAM,midi
824,20,Emaj,Emaj,AAM,midi
824,21,Emaj,Emaj,AAM,midi
825,0,Amaj,Dmaj,AAM,midi
825,1,Amaj,Dmaj,AAM,midi
825,2,Amaj,Amaj,AAM,midi
825,3,Amaj,Amaj,AAM,midi
825,4,Amaj,Amaj,AAM,midi
825,5,Amaj,Amaj,AAM,midi
825,6,Amaj,Amaj,AAM,midi
825,7,Amaj,Amin,AAM,midi
825,8,Amaj,Emaj,AAM,midi
825,9,Amaj,Amaj,AAM,midi
825,10,Amaj,Emaj,AAM,midi
825,11,Amaj,Emin,AAM,midi
825,12,Amaj,Emaj,AAM,midi
825,13,Amaj,Emaj,AAM,midi
825,14,Amaj,Emaj,AAM,midi
825,15,Bmin,Emaj,AAM,midi
825,16,Bmin,Bmin,AAM,midi
825,17,Bmin,Bmin,AAM,midi
825,18,Bmin,Bmin,AAM,midi
825,19,Bmin,Bmin,AAM,midi
825,20,Bmin,Bmin,AAM,midi
825,21,Bmin,Bmin,AAM,midi
826,0,Gmin,Gmin,AAM,midi
826,1,Gmin,Gmin,AAM,midi
826,2,Gmin,Gmin,AAM,midi
826,3,Gmin,Gmin,AAM,midi
826,4,Gmin,Gmin,AAM,midi
826,5,Gmin,Gmin,AAM,midi
826,6,Gmin,Gmin,AAM,midi
826,7,Gmin,Gmin,AAM,midi
826,8,Gmin,Gmin,AAM,midi
826,9,Gmin,Gmin,AAM,midi
826,10,Gmin,Gmin,AAM,midi
826,11,Gmin,Gmin,AAM,midi
826,12,A#maj,A#maj,AAM,midi
826,13,A#maj,A#maj,AAM,midi
826,14,A#maj,A#maj,AAM,midi
826,15,A#maj,A#maj,AAM,midi
826,16,A#maj,A#maj,AAM,midi
826,17,A#maj,A#maj,AAM,midi
826,18,A#maj,A#maj,AAM,midi
826,19,A#maj,A#maj,AAM,midi
826,20,A#maj,A#maj,AAM,midi
826,21,A#maj,A#maj,AAM,midi
827,0,D#maj,Cmin,AAM,midi
827,1,D#maj,Cmin,AAM,midi
827,2,D#maj,Cmin,AAM,midi
827,3,D#maj,Cmin,AAM,midi
827,4,D#maj,D#maj,AAM,midi
827,5,D#maj,D#maj,AAM,midi
827,6,D#maj,D#maj,AAM,midi
827,7,D#maj,Gmin,AAM,midi
827,8,D#maj,Gmin,AAM,midi
827,9,D#maj,Gmin,AAM,midi
827,10,D#maj,A#min,AAM,midi
827,11,D#maj,A#min,AAM,midi
827,12,D#maj,A#maj,AAM,midi
827,13,A#maj,A#maj,AAM,midi
827,14,A#maj,Dmin,AAM,midi
827,15,A#maj,A#maj,AAM,midi
827,16,A#maj,A#maj,AAM,midi
827,17,A#maj,A#maj,AAM,midi
827,18,A#maj,A#maj,AAM,midi
827,19,A#maj,A#maj,AAM,midi
827,20,A#maj,A#maj,AAM,midi
827,21,A#maj,A#maj,AAM,midi
828,0,Cmin,Cmin,AAM,midi
828,1,Cmin,Cmin,AAM,midi
828,2,Cmin,Cmin,AAM,midi
828,3,Cmin,Cmin,AAM,midi
828,4,Cmin,Cmin,AAM,midi
828,5,Cmin,Cmin,AAM,midi
828,6,Cmin,Cmin,AAM,midi
828,7,Cmin,Cmin,AAM,midi
828,8,Cmin,Cmin,AAM,midi
828,9,Cmin,Cmin,AAM,midi
828,10,Cmin,Cmin,AAM,midi
828,11,Cmin,Cmin,AAM,midi
828,12,Cmin,Cmin,AAM,midi
828,13,Cmin,Cmin,AAM,midi
828,14,Cmin,Cmin,AAM,midi
828,15,Cmin,Cmin,AAM,midi
828,16,Cmin,Cmin,AAM,midi
828,17,Cmin,Cmin,AAM,midi
828,18,Cmin,Cmin,AAM,midi
828,19,Cmin,Cmin,AAM,midi
828,20,Cmin,Cmin,AAM,midi
828,21,Cmin,Cmin,AAM,midi
829,0,C#maj,C#maj,AAM,midi
829,1,C#maj,C#maj,AAM,midi
829,2,C#maj,C#min,AAM,midi
829,3,C#maj,C#maj,AAM,midi
829,4,C#maj,C#maj,AAM,midi
829,5,C#maj,C#min,AAM,midi
829,6,C#maj,C#maj,AAM,midi
829,7,C#maj,C#maj,AAM,midi
829,8,C#maj,C#maj,AAM,midi
829,9,C#maj,C#maj,AAM,midi
829,10,C#maj,C#maj,AAM,midi
829,11,C#maj,G#maj,AAM,midi
829,12,C#maj,G#min,AAM,midi
829,13,C#maj,G#min,AAM,midi
829,14,C#maj,G#min,AAM,midi
829,15,D#min,D#min,AAM,midi
829,16,D#min,D#min,AAM,midi
829,17,D#min,D#min,AAM,midi
829,18,D#min,D#min,AAM,midi
829,19,D#min,D#min,AAM,midi
829,20,D#min,G#maj,AAM,midi
829,21,D#min,G#maj,AAM,midi
830,0,Bmaj,Bmaj,AAM,midi
830,1,Bmaj,Bmaj,AAM,midi
830,2,Bmaj,D#min,AAM,midi
830,3,Bmaj,D#min,AAM,midi
830,4,Bmaj,D#min,AAM,midi
830,5,Bmaj,D#min,AAM,midi
830,6,Bmaj,G#maj,AAM,midi
830,7,Bmaj,D#min,AAM,midi
830,8,Bmaj,D#min,AAM,midi
830,9,Bmaj,D#min,AAM,midi
830,10,Bmaj,D#min,AAM,midi
830,11,Bmaj,D#min,AAM,midi
830,12,Bmaj,Bmaj,AAM,midi
830,13,Bmaj,F#maj,AAM,midi
830,14,Bmaj,Bmin,AAM,midi
830,15,Bmaj,Bmin,AAM,midi
830,16,Bmaj,Bmin,AAM,midi
830,17,Bmaj,Bmin,AAM,midi
830,18,Bmaj,Bmin,AAM,midi
830,19,Bmaj,Bmin,AAM,midi
830,20,Bmaj,Bmin,AAM,midi
830,21,Bmaj,Bmin,AAM,midi
831,0,Bmin,Bmin,AAM,midi
831,1,Bmin,Bmin,AAM,midi
831,2,Bmin,Bmin,AAM,midi
831,3,Bmin,F#maj,AAM,midi
831,4,Bmin,F#maj,AAM,midi
831,5,Bmin,Bmin,AAM,midi
831,6,Bmin,Bmin,AAM,midi
831,7,Bmin,Bmin,AAM,midi
831,8,Bmin,Bmin,AAM,midi
831,9,Bmin,Bmin,AAM,midi
831,10,Bmin,Bmin,AAM,midi
831,11,Bmin,Dmaj,AAM,midi
831,12,Bmin,Dmin,AAM,midi
831,13,Bmin,Dmaj,AAM,midi
831,14,Bmin,Bmin,AAM,midi
831,15,Bmin,Bmin,AAM,midi
831,16,Bmin,Bmin,AAM,midi
831,17,Bmin,Bmin,AAM,midi
831,18,Bmin,Bmin,AAM,midi
831,19,Bmin,F#maj,AAM,midi
831,20,Bmin,F#maj,AAM,midi
831,21,Bmin,F#maj,AAM,midi
832,0,Fmaj,Fmaj,AAM,midi
832,1,Fmaj,Fmaj,AAM,midi
832,2,Fmaj,Fmaj,AAM,midi
832,3,Fmaj,Fmaj,AAM,midi
832,4,Fmaj,Fmaj,AAM,midi
832,5,Fmaj,Fmaj,AAM,midi
832,6,Fmaj,Fmaj,AAM,midi
832,7,Fmaj,Fmaj,AAM,midi
832,8,Fmaj,Fmaj,AAM,midi
832,9,Fmaj,Fmaj,AAM,midi
832,10,Fmaj,Fmaj,AAM,midi
832,11,Fmaj,Fmaj,AAM,midi
832,12,Fmaj,Fmaj,AAM,midi
832,13,Fmaj,Fmaj,AAM,midi
832,14,Fmaj,Fmaj,AAM,midi
832,15,Fmaj,Fmaj,AAM,midi
832,16,Fmaj,Fmaj,AAM,midi
832,17,Fmaj,Fmaj,AAM,midi
832,18,Fmaj,Fmaj,AAM,midi
832,19,Fmaj,Fmaj,AAM,midi
832,20,Fmaj,Fmaj,AAM,midi
832,21,Fmaj,Fmaj,AAM,midi
833,0,G#maj,G#maj,AAM,midi
833,1,G#maj,G#maj,AAM,midi
833,2,G#maj,G#maj,AAM,midi
833,3,G#maj,G#maj,AAM,midi
833,4,G#maj,G#maj,AAM,midi
833,5,G#maj,G#maj,AAM,midi
833,6,G#maj,G#maj,AAM,midi
833,7,G#maj,G#maj,AAM,midi
833,8,G#maj,G#maj,AAM,midi
833,9,G#maj,G#maj,AAM,midi
833,10,G#maj,G#maj,AAM,midi
833,11,G#maj,G#maj,AAM,midi
833,12,G#maj,G#maj,AAM,midi
833,13,G#maj,G#maj,AAM,midi
833,14,G#maj,G#maj,AAM,midi
833,15,G#maj,G#maj,AAM,midi
833,16,G#maj,G#maj,AAM,midi
833,17,G#maj,G#maj,AAM,midi
833,18,G#maj,G#maj,AAM,midi
833,19,G#maj,G#maj,AAM,midi
833,20,G#maj,G#maj,AAM,midi
833,21,G#maj,G#maj,AAM,midi
834,0,Bmaj,F#maj,AAM,midi
834,1,Bmaj,F#maj,AAM,midi
834,2,Bmaj,F#maj,AAM,midi
834,3,Bmaj,F#maj,AAM,midi
834,4,Bmaj,F#maj,AAM,midi
834,5,Bmaj,F#maj,AAM,midi
834,6,Bmaj,F#maj,AAM,midi
834,7,Bmaj,F#maj,AAM,midi
834,8,Bmaj,F#maj,AAM,midi
834,9,F#maj,F#maj,AAM,midi
834,10,F#maj,F#maj,AAM,midi
834,11,F#maj,F#maj,AAM,midi
834,12,F#maj,F#maj,AAM,midi
834,13,F#maj,F#maj,AAM,midi
834,14,F#maj,F#maj,AAM,midi
834,15,F#maj,F#maj,AAM,midi
834,16,F#maj,F#maj,AAM,midi
834,17,F#maj,A#min,AAM,midi
834,18,F#maj,F#maj,AAM,midi
834,19,F#maj,F#maj,AAM,midi
834,20,F#maj,F#maj,AAM,midi
834,21,F#maj,F#maj,AAM,midi
835,0,Cmin,Cmin,AAM,midi
835,1,Cmin,Cmin,AAM,midi
835,2,Cmin,Cmin,AAM,midi
835,3,Cmin,Cmin,AAM,midi
835,4,Cmin,Cmin,AAM,midi
835,5,Cmin,Cmin,AAM,midi
835,6,Cmin,Cmin,AAM,midi
835,7,Cmin,Cmin,AAM,midi
835,8,Cmin,Cmin,AAM,midi
835,9,Cmin,Cmin,AAM,midi
835,10,Cmin,Cmin,AAM,midi
835,11,Cmin,Cmin,AAM,midi
835,12,Cmin,Cmin,AAM,midi
835,13,Cmin,Cmin,AAM,midi
835,14,Cmin,Cmin,AAM,midi
835,15,Cmin,Cmin,AAM,midi
835,16,Cmin,Cmin,AAM,midi
835,17,Cmin,Cmin,AAM,midi
835,18,Cmin,Cmin,AAM,midi
835,19,Cmin,Cmin,AAM,midi
835,20,Cmin,Cmin,AAM,midi
835,21,Cmin,Cmin,AAM,midi
836,0,Emin,Emin,AAM,midi
836,1,Emin,Emaj,AAM,midi
836,2,Emin,Emaj,AAM,midi
836,3,Emin,Emaj,AAM,midi
836,4,Emin,Emaj,AAM,midi
836,5,Emin,Emaj,AAM,midi
836,6,Emin,Emin,AAM,midi
836,7,Emin,Emaj,AAM,midi
836,8,Emin,Emaj,AAM,midi
836,9,Emin,Emin,AAM,midi
836,10,Emin,Emin,AAM,midi
836,11,Emin,Emin,AAM,midi
836,12,Emin,Emaj,AAM,midi
836,13,Emin,Emin,AAM,midi
836,14,Emin,Emin,AAM,midi
836,15,Emin,Emaj,AAM,midi
836,16,Emin,Emin,AAM,midi
836,17,Emin,Gmaj,AAM,midi
836,18,Emin,Emin,AAM,midi
836,19,Emin,Gmaj,AAM,midi
836,20,Emin,Gmaj,AAM,midi
836,21,Gmaj,Gmaj,AAM,midi
837,0,Cmaj,Cmaj,AAM,midi
837,1,Cmaj,Cmaj,AAM,midi
837,2,Cmaj,Cmaj,AAM,midi
837,3,Cmaj,Cmaj,AAM,midi
837,4,Cmaj,Cmaj,AAM,midi
837,5,Cmaj,Cmaj,AAM,midi
837,6,Cmaj,Cmaj,AAM,midi
837,7,Cmaj,Cmaj,AAM,midi
837,8,Cmaj,Cmaj,AAM,midi
837,9,Cmaj,Cmaj,AAM,midi
837,10,Cmaj,Cmaj,AAM,midi
837,11,Cmaj,Cmaj,AAM,midi
837,12,Cmaj,Cmaj,AAM,midi
837,13,Cmaj,Cmaj,AAM,midi
837,14,Cmaj,Cmaj,AAM,midi
837,15,Cmaj,Cmaj,AAM,midi
837,16,Cmaj,Cmaj,AAM,midi
837,17,Cmaj,Cmaj,AAM,midi
837,18,Cmaj,Cmaj,AAM,midi
837,19,Cmaj,Cmaj,AAM,midi
837,20,Cmaj,Cmaj,AAM,midi
837,21,Cmaj,Cmaj,AAM,midi
838,0,F#min,F#min,AAM,midi
838,1,F#min,F#min,AAM,midi
838,2,F#min,F#min,AAM,midi
838,3,F#min,F#min,AAM,midi
838,4,F#min,F#min,AAM,midi
838,5,F#min,F#min,AAM,midi
838,6,F#min,F#min,AAM,midi
838,7,F#min,F#min,AAM,midi
838,8,F#min,F#min,AAM,midi
838,9,F#min,F#min,AAM,midi
838,10,F#min,F#min,AAM,midi
838,11,F#min,F#min,AAM,midi
838,12,F#min,F#min,AAM,midi
838,13,F#min,F#min,AAM,midi
838,14,F#min,F#min,AAM,midi
838,15,F#min,F#min,AAM,midi
838,16,F#min,F#min,AAM,midi
838,17,F#min,F#min,AAM,midi
838,18,F#min,F#min,AAM,midi
838,19,F#min,F#min,AAM,midi
838,20,F#min,F#min,AAM,midi
838,21,F#min,F#min,AAM,midi
839,0,Gmin,Gmin,AAM,midi
839,1,Gmin,Gmin,AAM,midi
839,2,Gmin,Gmin,AAM,midi
839,3,Gmin,Gmin,AAM,midi
839,4,Gmin,Gmin,AAM,midi
839,5,Gmin,Gmin,AAM,midi
839,6,Gmin,Gmin,AAM,midi
839,7,Gmin,Gmin,AAM,midi
839,8,Gmin,Gmin,AAM,midi
839,9,Gmin,Gmin,AAM,midi
839,10,Gmin,Gmin,AAM,midi
839,11,Gmin,Gmin,AAM,midi
839,12,Gmin,Gmin,AAM,midi
839,13,Gmin,Gmin,AAM,midi
839,14,Gmin,Gmin,AAM,midi
839,15,Gmin,Gmin,AAM,midi
839,16,Gmin,Gmin,AAM,midi
839,17,Fmaj,Fmaj,AAM,midi
839,18,Fmaj,Fmaj,AAM,midi
839,19,Fmaj,Fmaj,AAM,midi
839,20,Fmaj,Fmaj,AAM,midi
839,21,Fmaj,Fmaj,AAM,midi
840,0,F#maj,F#maj,AAM,midi
840,1,F#maj,F#maj,AAM,midi
840,2,F#maj,F#maj,AAM,midi
840,3,F#maj,F#maj,AAM,midi
840,4,F#maj,F#maj,AAM,midi
840,5,F#maj,F#maj,AAM,midi
840,6,F#maj,F#maj,AAM,midi
840,7,F#maj,F#maj,AAM,midi
840,8,F#maj,F#maj,AAM,midi
840,9,F#maj,A#min,AAM,midi
840,10,F#maj,F#maj,AAM,midi
840,11,F#maj,F#maj,AAM,midi
840,12,F#maj,F#maj,AAM,midi
840,13,F#maj,F#maj,AAM,midi
840,14,F#maj,F#maj,AAM,midi
